price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price13,price14,price15,price16,price17,price18,price19,price20,price21,price22,price23,price24,price25,price26,price27,price28,price29,price30,low_media,low_media_iter2,low_media_iter3,low_delta,high_media,high_media_iter2,high_media_iter3,high_delta,subida_exa,subida_exa_index
29426.17,29390.88,29354.17,29352.56,29357.27,29377.58,29384.16,29390.42,29386.58,29399.99,29410.5,29408.34,29403.5,29397.85,29334.74,29350.99,29370.59,29345.04,29367.53,29339,29335.03,29315,29279.17,29311,29317.18,29307.85,29318.99,29321.23,29327.84,29324.33,29288.6,29341.9,29384.8,29355.9,29579.9,29495.7,29462.1,29552.5,1,2
29290.01,29260.35,29290.86,29273.02,29314.99,29330,29318.77,29330.18,29331.16,29330,29381.49,29367.82,29352.72,29350,29334.63,29350.54,29343.82,29351.42,29369.52,29317.79,29316.74,29317.44,29293.01,29299.99,29310.55,29267.91,29298.89,29297.45,29297.04,29269.05,29249.6,29285.6,29303.8,29318.2,29471.1,29412.7,29371.6,29517.1,1,0
29235.48,29238.07,29252.3,29240.99,29222.73,29175.49,29069.99,29117.5,29060.37,29118.6,29137.52,29159.99,29145.6,29125.39,29161.02,29193.32,29198.65,29209.36,29204.53,29215.96,29220.17,29229.71,29210,29213.78,29182,29163.09,29173.69,29210.01,29188.67,29230.1,29200.8,29221.9,29237.1,29215.6,29406.3,29381,29365.3,29418.1,1,0
29220.22,29174.91,29152.46,29149.59,29170.18,29199.14,29206.3,29207.51,29226.65,29223.52,29237.33,29229.89,29227.63,29220.59,29226.03,29233.93,29232.04,29233.11,29262.92,29269.66,29266.63,29299.65,29276.28,29286.04,29311.22,29306.23,29284.47,29271.35,29277.11,29266,29090.7,29150.3,29180.6,29153.3,29327.2,29277.5,29256.7,29360.1,1,1
29235.74,29224.33,29209.07,29203.53,29221,29223.33,29224.43,29179.12,29142.69,29133.04,29165.91,29187.34,29178.43,29165.95,29001.78,28996.25,29030.7,29058.96,29067.18,29102.19,29104.6,29108.13,29116.63,29119.82,29104.26,29125.65,29104.44,29083.93,29079.64,28992.88,29172.7,29205.4,29224.2,29165.3,29361.9,29330.1,29308.8,29359.8,1,2
28994.32,29023.47,28980.3,28960.52,29004.8,29013.94,29011.85,29008.09,29024.25,29038.02,29026.28,28953.82,29022.22,29013.46,29018.51,29005.64,29048.27,29071.49,29105.36,29072.07,29107.1,29091.97,29102.09,29087.05,29059.79,29081.22,29065,29056.32,29055.08,29025.46,28840.9,28925.3,28985.8,28849.5,29273.1,29174.7,29118.6,29064,1,2
29357.66,29318.89,29322.73,29311.51,29324.99,29314.3,29315.49,29296.11,29280.22,29304.81,29254.12,29282.11,29267.48,29256.83,29252.37,29255.75,29255.58,29253.99,29286.39,29293.66,29302.9,29301.72,29297.82,29275.29,29302.84,29300.4,29306.32,29299,29302.92,29260.35,29192.3,29232.2,29258.4,29235.2,29390.9,29370.5,29360.7,29416.1,1,10
29502.81,29485.49,29507.12,29502.2,29518.23,29518.07,29519.29,29555,29554.16,29549.99,29563.52,29588.66,29588,29640.65,29587.73,29579.99,29581.65,29586.85,29598.07,29576.51,29575.52,29589.63,29583.03,29619.54,29590.01,29620.19,29649.93,29628.04,29659.47,29648.42,29342.6,29453.7,29510.2,29425.5,29571.7,29556.6,29550,29569.5,1,0
29707.12,29681.29,29677.43,29654.2,29655.43,29666.24,29683,29668.04,29668.5,29681,29707.66,29699.47,29716.26,29729.17,29743.93,29759.99,29768.2,29771.02,29748.29,29756.1,29766.13,29776.28,29787.93,29789.38,29815.57,29801.54,29787.77,29779.2,29750,29814.33,29603.7,29672.3,29697,29646.7,29804.5,29766.9,29743,29797.3,1,1
29672.12,29698.44,29705.96,29734.5,29728.72,29745.98,29762.58,29740.73,29764.15,29762.51,29760.85,29764.13,29763.63,29781.03,29803.39,29813.76,29828.08,29831.75,29807.91,29822.98,29814.13,29785.79,29802.7,29826.9,29824.52,29821.49,29816.92,29837.07,29844.51,29861.36,29648.2,29676.5,29687,29746,29926.8,29893.7,29869.4,29899.8,1,0
29712.37,29730.21,29729.29,29681.67,29651.54,29676.95,29710.94,29716,29725,29733.31,29736.42,29725.76,29740,29758.47,29764.24,29753.77,29732.22,29708.6,29687.78,29869.27,29835.76,29821.28,29823.05,29790.73,29761.01,29711.43,29677.46,29657,29612.87,29675.18,29651.3,29698.4,29719.3,29782.2,29904,29883.1,29869.1,29949.1,1,0
29627.99,29574.1,29494.21,29559.37,29556.35,29590,29620.2,29646.19,29649.14,29694.98,29691.5,29711.35,29685.25,29679.37,29701.81,29746.25,29749.99,29755.53,29791.07,29795.2,29776.38,29764.61,29775.36,29767.85,29766.65,29769.26,29757.25,29772.9,29779.98,29786.09,29611.1,29643.4,29660.2,29663.6,29940.5,29898.3,29867,29826.8,1,0
32585.47,32586.43,32524.25,32496.2,32485.61,32455.52,32470.61,32499.99,32571.51,32637.77,32616.28,32629.2,32615.2,32600.02,32732.39,32660.25,32614.76,32600.27,32630.96,32679.99,32650.4,32667.9,32649.75,32726.03,32690.99,32707.42,32661.22,32646.17,32606,32547.58,32319.1,32470.2,32528.5,32258.6,33619.2,33356.6,33056.7,32653.5,1,2
32515.27,32511.62,32551.22,32593.89,32571.62,32537.17,32582.26,32566.11,32650,32677.45,32709.99,32696.24,32695.22,32670.13,32706.86,32790.02,32800,32795.95,32763.04,32810.03,32839.83,32857.01,32834.42,32873.73,32864.05,32920,32917.81,32852.65,32856.96,32852.01,32287.8,32486.7,32526.3,32446.4,33070.7,32814.3,32703.2,32849.7,1,0
32645.15,32688.97,32610.95,32570.27,32521.06,32594.63,32644.73,32651.97,32636.88,32616.24,32658.87,32642.13,32612,32605.61,32638.34,32670.14,32653.47,32604.52,32576.44,32627.76,32610.62,32648.32,32661.05,32662.73,32701.54,32726.17,32705.34,32718.1,32741.38,32683.55,32640.7,32716,32779.7,32417.7,33310.9,33172.1,33087.1,32835.7,1,0
32963.65,32817.88,32708.36,32714.26,32478.38,32480.25,32597.67,32706.13,32708.22,32707.88,32779.23,32738.8,32729.55,32785.24,32691.18,32684.39,32723.52,32609.96,32469.19,32443.64,32521.98,32404.87,32347.32,32141.66,32326.79,32417.77,32349.59,32350.55,32237.25,32323.64,32670.5,32895.9,32933.9,32929.8,33402.7,33290.5,33205.2,33384.8,1,1
32364.14,32352.15,32302.77,32286.49,32308.98,32203.45,32139.64,32022.03,31915.42,31989.33,32124.4,32146.88,32072.35,32095.75,31923.72,31833.84,31844.47,31743.93,31638.77,31712.63,31778.44,31690.23,31682.03,31557.89,31464.2,31306.03,30987.16,31093.09,30667.22,30378.65,31963.6,32131.1,32226.1,32788.3,33356.2,33080.5,32887.4,33286.4,1,5
31562.56,31592.11,31491.7,31433.34,31520.99,31597.41,31575.47,31555.49,31590.45,31500,31522.36,31576.85,31627.37,31657.58,31678,31715.1,31673.82,31771.54,31818.08,31801.75,31903.42,31998.05,32062.18,32072.95,32115.88,32068.29,32002.68,32052.44,32199.49,32276.2,30900.1,31332.3,31482.5,31392.6,32291.9,31964.2,31821.2,32067.2,1,3
32109.7,31919.96,31758.83,31861.42,31967.83,31956.11,31964.13,31991.43,31895.96,31772.25,31865.64,31756.54,31802.65,31866.75,31888.21,31943.96,31952.22,32024.05,31980.19,31844.53,31845.1,31909.21,31928.28,31980.24,31912.69,31973.11,32003.49,31983.54,31965.93,31978.06,31871.8,32024.4,32078.3,31971.6,32556,32450,32393.4,32648,1,1
31933.56,31903.36,31841.61,31791.34,31845.18,31790.68,31866.51,31853.37,31862.93,31824.59,31855.05,31937.22,31932.84,31913.03,31936.78,31966.21,31963.28,32029.06,31994.17,32025.79,32135.55,32112.84,32094.81,32100.04,32149.97,32134.34,32208.09,32180.28,32178.33,32216.22,31519.3,31764.1,31874.7,31807.4,32373,32200.4,32132,32475.1,1,2
32568.18,32525.91,32495.12,32519.98,32538.17,32521.94,32549.99,32570,32594.13,32568.97,32558.26,32551.6,32589.63,32563.9,32543.79,32545.1,32557.5,32634.23,32696.53,32665.29,32711.88,32716.69,32688.28,32657,32631.04,32592.36,32581.5,32594.77,32573.87,32597.93,32305.5,32394.3,32509.9,32403.8,32843.9,32720.7,32667.5,32992.6,1,2
34434.59,34295.02,34323.32,34375.25,34400,34273.21,34213.8,34227.65,34253.84,34132.66,33951.87,34000,34028.45,34104.83,33966.37,34050.38,34054.31,34119,34216.13,34295.69,34266.66,34303.47,34288.07,34300.7,34350.01,34403.1,34433.7,34398.53,34403.68,34329.41,34113.5,34247.5,34324.8,34340.2,35110.6,34951.3,34828.7,34777.2,1,1
34450.21,34542.68,34519.53,34523.82,34474.64,34463.8,34356.59,34227.34,34281.02,34210.64,34122.96,34177.7,34240.41,34239.99,34115.47,34050.96,34131.71,34208.83,34186.34,34174.05,34124.82,34149.53,34234.03,34286.33,34269.01,34216.22,34068.53,33889.95,34026.68,33977.12,34163.2,34297.8,34365.5,34154.5,34924,34808.6,34725.3,34603.4,1,6
33903.47,34050.99,34089.98,34142.96,34102.2,34130.62,34152.67,34087.34,33975.94,34068.49,34024.84,33979.37,34061.63,34065.8,34142.38,34129.26,34100,34033.74,34131.42,34096.23,34089.15,34125.13,34084.17,34097.56,34178.5,34229.96,34224.95,34205.48,34190.55,34248.39,33837.8,33912.5,33939.2,34242.7,34915.7,34747,34656.4,34705.1,1,0
33572.62,33739.47,33785.5,33835.37,33795.31,33804.86,33805.36,33885.87,33891.97,33875.71,33857.73,33882.17,33907,33930.46,33902.59,34007.29,34070.13,34066.74,34060.45,34009.98,34003.81,33976.3,33988.86,33957.32,33914.52,33888.79,33841.72,33839.99,33877.96,33813.18,33532.9,33612.1,33662.5,34013.4,34539.3,34380.7,34314.3,34520.6,1,0
34308.3,34215.21,34204.53,34095.58,34022,34110.52,34107.59,34107.46,34157.96,34120.96,34157.18,34102.29,34139,34124.7,34075.32,34133.98,34169,34163.36,34088.86,34100.97,34149.47,34109.24,34055.88,34016.04,34072.06,34111.03,34146.16,34109.26,34103.72,34200,33836,34063.6,34161.6,34241.7,34587.4,34510.6,34449,34790.6,1,3
34030.08,34090.28,34041.46,34054.64,34078.48,34029.05,33991,34035.5,33959.05,33866.4,33954.68,34088.34,34126.64,34050,34122.87,34125.08,34076.81,33988.62,33990,33998.18,33904.98,33873.71,33897.28,33933.22,33976.01,33938.1,33958.16,33973.31,33880,33737.85,33787.2,33903.3,33975.3,33951.3,34334.5,34218.4,34152.1,34513.5,1,8
33819.99,33758.59,33579.56,33522,33514.94,33331.04,33400.88,33590.16,33517.97,33469.38,33439.64,33356.03,33430.29,33355.09,33448.99,33540.32,33465.9,33489.09,33390.3,33437.54,33310.37,33250,33276,33303.96,33185.28,33160.41,33030.01,33094.83,33015.19,32792.78,33681.1,33748,33780.5,33647.8,34199.7,34132.4,34080.9,34196.9,1,1
33457.51,33342.18,33333,33373.73,33300.01,33351.49,33451.95,33381.08,33412.33,33461.53,33404.75,33315.06,33247.59,33240.56,33262.45,33185.07,33115.34,32965.22,33076.8,33163.55,33070.47,33075.02,32982.84,32976.47,32864.01,32835.71,32877.48,32744.01,32676.74,32580.36,33321.2,33441.4,33484.2,33333.6,33989.5,33925.4,33884.1,33946.9,1,0
32889.1,33023.03,32928.01,32905.38,32776.13,32764.48,32778.56,32620.95,32598.03,32642.84,32555.98,32686.74,32593.16,32595.4,32732.02,32784.83,32828.09,32867.23,32821.15,32972.66,33100,33160.7,33047.96,33084.02,33042.24,32907.92,33027.75,32994.56,33080.11,32995.63,32462.7,32541.6,32571.1,33125.4,33865.1,33668.1,33570.7,33745.5,1,10
32868.47,32785.93,32783.22,32844.03,32825.69,32906.59,32965.36,32950.01,32970.79,32882.77,32906.57,32910.99,32975.78,32982.99,32801.99,32739.18,32731.88,32776.78,32763.04,32716.78,32795.39,32799.99,32760.08,32704.23,32627.02,32631.71,32650.37,32592.23,32521.79,32625.42,32785.3,32888.2,32941,32665.2,33379.8,33229.8,33121.5,33271.8,1,0
32646.01,32597.47,32526.98,32480.18,32353.24,32351.94,32310,32500,32557.55,32630.15,32615.62,32655.32,32671.6,32601.81,32625.57,32637.6,32740.62,32720.46,32729.98,32689.57,32684.99,32696.73,32692.05,32796.76,32823.96,32757.08,32753.05,32752.45,32769.76,32680.38,32331.8,32462.2,32535.8,32645.8,33031.2,32847.3,32753.5,33259.4,1,2
32714.99,32664.43,32548.18,32587.97,32486.44,32531.72,32517.81,32539.47,32574.42,32584.33,32619.99,32597.71,32518.85,32494.73,32575.46,32557.06,32650,32646.18,32678.72,32633.94,32663.04,32653.84,32660.67,32718.62,32725.64,32725.88,32741.49,32729.47,32772.21,32750.79,32504.6,32589.5,32629.7,32340.3,32927,32805.7,32746,32942,1,2
33381.22,33397.46,33392.44,33411.44,33420.11,33395.33,33332.14,33289.12,33239.33,33251.7,33257.98,33296.89,33288.17,33277.27,33351.44,33458.1,33520.01,33628.7,33584.11,33594.9,33594.61,33635.13,33594.25,33557,33587.87,33593.29,33569.59,33546.66,33500.79,33444.15,33333.8,33408.5,33437.1,33375.6,33919.4,33776.1,33665.2,33949.4,1,0
33555,33580.38,33533.86,33561.13,33519.32,33403.2,33291.85,33261.03,33269.52,33126.62,33104.32,33099.28,33231.41,33259.8,33258.78,33169.79,33173.33,33103.96,33000.35,33119.4,33122.52,33122.5,33156,33144.25,33120.2,33073.79,33089.63,33139.92,33119.14,33168.18,33301.4,33383.2,33413.3,33157.1,33828.8,33726.8,33662.5,33732.2,1,5
33187,33124.52,33033.64,33032.54,32990.23,33054.84,32977.91,33036.29,33105.36,33196.34,33218.91,33243.82,33312.52,33389.21,33373.07,33355.41,33307.04,33293.92,33238.69,33304.13,33355.03,33364.14,33393.74,33438.37,33470,33497.07,33518.83,33587,33494.89,33516.84,33050.8,33116.2,33144.1,33120.7,33876.9,33748.1,33660.9,33710.4,1,1
33571.9,33532.64,33503.65,33515.44,33503.32,33458.19,33510.73,33451.91,33363.21,33361.26,33395.54,33350.22,33340.93,33290.01,33278.15,33271.65,33165.69,33211.01,33179.67,33043.92,33083.93,32941.64,32945.19,32832.02,32927,32850.01,32796.49,32927.89,33000.05,33066.23,33150.2,33294.1,33387.6,32846.8,33863.2,33724.5,33638.3,33450.3,1,8
32885.13,32945.72,32972.34,32960.68,32986.23,32901.27,32857.41,32871.45,32892.53,32741.81,32888.16,32813.87,32674.59,32755.53,32830,32850.01,32965.23,33038.57,33099.86,33072.26,32963.55,32977.98,33059.3,33036.63,32954.34,32977.73,32924.27,32858.46,32789.38,32802.35,32818.9,32923,33009.9,33152.3,33769.4,33648.6,33585.1,33780.6,1,0
32663.72,32613.27,32526.71,32508.35,32562.49,32559.2,32674.08,32554.29,32609.6,32634.84,32601.7,32654.68,32683.63,32627.64,32671.42,32727.51,32715.42,32707.35,32711.61,32786.82,32800,32823.52,32800.31,32797.83,32816.71,32872.57,32860.42,32843.5,32843.88,32923.85,32755.2,32780.2,32790.9,32705.7,33454.8,33274.4,33222.9,33324.8,1,0
32943.1,32901.38,32862.7,32829.67,32823.86,32882.39,32854.64,32868.27,32900,32806.18,32782.63,32736.48,32776.55,32767.99,32741.22,32845.01,32809,32821.74,32755.6,32795.6,32809.79,32719.24,32692.01,32688.66,32700,32663.75,32638.43,32698.41,32696.48,32620,32666.2,32786.3,32834.1,32478.9,33197.8,33035.7,33006.5,33067,1,3
33076.63,33058.89,32976.66,33003.15,33017.28,33027.71,33035.48,33087.9,33091.98,33078.54,33058.12,33102.52,33110.18,33149.94,33175.73,33193.33,33227.21,33260.76,33293.48,33393.61,33375.81,33393.51,33486.36,33538.63,33518.83,33500.51,33468.19,33499.09,33454.22,33415.1,32947.2,33010.6,33048.5,32842.7,33492.8,33441.6,33397.3,33379.9,1,2
33215.86,33129.99,33123.24,33134.77,33127.12,33097.32,33146.07,33114.4,33154.42,33105.34,33122.36,33069.58,33149.91,33182.92,33207.96,33235.32,33186.24,33235.57,33238.89,33217.22,33223.31,33229.04,33289.2,33301.62,33293.1,33285,33278.54,33234.81,33230.86,33294,32975.8,33039.1,33088.2,33016.5,33460.7,33407,33376.2,33501.1,1,11
33229,33177.98,33123.08,33065.57,33100,33050.44,33025.14,33019.99,33020.45,33060.45,33020,33034.55,33010.74,33038.45,33063.25,33060.6,33056.94,33037.46,32948.91,32916.33,32894.17,32949.67,33001.38,32994.87,32976,32935.31,32865,32868.01,32813.01,32886.87,32907.8,32984,33038.9,32994.7,33410,33360.1,33330.8,33475.5,1,6
32952.03,32896.28,32912.09,32890.5,32842.35,32956.5,32992.41,32995.32,32983.22,33021.47,33049.59,33030.49,33055.03,33028.36,33006.81,33023.11,33044,33095.24,33195.99,33199.09,33275.32,33290.98,33270.59,33289.09,33261.66,33294.68,33350.45,33270.72,33234.44,33164.43,32770.3,32820.6,32847,33020.8,33372.2,33336.6,33313.3,33475.6,1,4
33109.05,33068.47,33014.43,33000,32882.84,32830.29,32806.01,32835.11,32810.93,32793.23,32868.98,32879.87,32821.84,32801.06,32857.54,32499.94,32395.04,32500,32440.83,32289.45,32190.95,32233.48,31785.4,31672.97,31750,31950,32202.92,32310.59,32341.15,32445.89,32785.6,32863,32908.8,32890,33249.5,33175.7,33136.9,33360.8,1,4
32262.28,32364.99,32449.13,32421.67,32342.55,32180.25,32190.35,32141.12,32237,32187,32114.39,32067.55,32094.23,31987.25,32054.37,31900.04,32000,32137.35,32169.65,32119.05,32023.52,31900.56,32020.11,32015.47,31885.8,31876.88,31979.59,32015.06,32068.84,32240,31387.9,31891,32136.6,32756.2,33234.6,33180.4,33152.5,33294,1,10
32185,32218.89,32100,32086.8,32046.74,32019.99,32014.69,32028.9,31960,31920.48,31884,31850.02,31820.01,31753.47,31560.7,31577.03,31832.71,31921.5,31862.44,31978.27,31978.81,32009.03,31987.52,32012.94,31876.94,31949.72,31915.57,32008,32045.14,31986.48,31742.2,32020.1,32157.2,31891.8,32870.6,32742.6,32651.3,32435.5,1,2
31337,31297.08,31192.56,31172.18,31218.99,31089.86,30981.58,31011.07,30854.06,30565.54,30500.54,30802.29,31029.94,30948.32,30759.37,30852.62,30899.99,31114.91,31210.53,31137.04,31031.4,30944.27,30932.29,30910.24,30970.39,30901.18,31089.69,31149.13,31038.63,31176.91,31327.6,31361.9,31364.5,31626.5,32898.8,32485.2,32233.9,32164.9,1,0
31179,31100.57,31127.76,31024.85,30955.57,30911.36,30837.67,30826.41,30765.64,30607.78,30697.55,30596.12,30409.19,29800,29092.37,28235.47,28658.63,28767.58,29104.98,28999.89,28532.6,28780,29047.78,29361.12,29505.89,29366.59,29100,29229.62,29071.89,28975.65,30143.9,30691.8,30997,31000.4,31949.8,31455.9,31298.4,31581.6,1,4
31006.73,30974.82,30975.02,30953.07,30975.29,31011.22,31040.66,31048.33,30987.57,30940.35,30928.43,30910.88,30893.61,30929.93,30888.9,30733.84,30729.78,30658.97,30667.07,30746.04,30775.9,30895.1,30877.14,30995.68,31076.13,31163.53,31113.22,31120,31149.2,31086.49,30480.2,30861.6,30980.5,30311.6,31857,31555.7,31396.8,31173.4,1,1
31862,31808.67,31780.28,31766.78,31799.62,31752.17,31729.99,31777.24,31801.55,31812.59,31853.76,31880.91,31849.99,31840.63,31753.91,31711.87,31590,31597.89,31598.21,31641.64,31663.58,31707.9,31680.65,31669.44,31642.33,31582.81,31616.76,31670.1,31745.72,31887.2,31524.6,31681.9,31781.5,31566.6,32271.8,32159.4,32070.6,32495,1,2
31817.21,31806.17,31742.56,31650.2,31550,31521.74,31460.56,31348.65,31297.35,31425.08,31424.9,31230.2,31187.09,31238.37,31353.21,31411.96,31364.77,31346.17,31128.58,31108.1,31029.51,31118.73,30982.31,30906.83,30860.49,30797.25,30974.48,30964.99,31083.5,30988.83,31523.9,31701.1,31794,31301,32166.1,32041.8,31966.1,32221.6,1,2
30944.61,30997.1,30924.91,30934.12,30848.87,30926.89,30855.12,30752.6,30820.17,30799.99,30955.53,31050.49,31169.14,31173.59,31162.94,31107.35,31069.12,31191.58,31261.74,31348.01,31306,31315.63,31272.9,31293.93,31392.62,31413.41,31383.57,31345.2,31320.31,31472,30556.5,30723.1,30822,31227.6,31835.4,31737.5,31680.8,32187.5,1,7
31500.01,31448.31,31411.35,31425.4,31427.2,31367.08,31406.13,31370.58,31285.61,31300,31247.73,31234.98,31181.86,30983.59,30920.75,30943.79,30960.79,30960.29,31027.34,31109.54,31079.31,31122,31111.18,31072.19,31102.22,31264.79,31244.45,31139.56,31002.82,30960.38,30818,31103.7,31274.4,30399.2,31769,31631.6,31567.2,31313.2,1,10
30988.55,31026.11,30980.74,30943.91,30954.59,30972.53,30890.56,30921.08,31029.54,31067.43,30941.62,30880.01,30864.04,30815.81,30800,30664.8,30682.83,30705.57,30651.36,30728.77,30749.68,30794.6,30880,30916.09,30889.18,31055.55,31038.17,31036.05,31024.17,31185.46,30620.4,30788.1,30882,30885.8,31620.8,31436.3,31313.5,31796.2,1,11
31411.26,31370.1,31318.9,31315.65,31312.13,31305.09,31292.49,31310.28,31292.05,31288.98,31278.6,31263.47,31367.81,31319.5,31344.49,31327.62,31270.75,31201.12,31152.75,31148.25,31171.17,31160.73,31184.01,31132.48,31172.38,31195.27,31148.4,31160.49,31165.16,31264.19,31018.9,31194,31273.3,30623,31608.1,31496.5,31437.9,31518.5,1,11
31313.19,31320,31309.27,31284.74,31300.23,31310.44,31200,31180.12,31132.03,31115.41,31132.52,31163.59,31132.21,31129.6,31133.23,31156.84,31190,31205.22,31218.37,31251.34,31289.47,31294.2,31285.65,31310.99,31222.78,31300,31409.36,31434,31405.64,31482.76,31012,31135.6,31196.5,30815.8,31722,31582.6,31471.1,31692.2,1,7
31773.46,31725.95,31652.74,31545.41,31531.47,31466.63,31487.4,31478.39,31504.33,31551.09,31542.74,31560.95,31551.35,31544.41,31503.92,31649.7,31623.17,31611.17,31590.72,31594.9,31619.72,31507.92,31420,31379.7,31421.78,31433.02,31368.43,31415.21,31384.22,31415.91,31339.2,31472.1,31579.8,31146.8,31902.2,31862.8,31839,31835.6,1,3
31420,31378.61,31434.81,31447.36,31489.65,31460.8,31439.53,31426.99,31368.35,31350.01,31401.02,31396.34,31307.23,31368.55,31348.33,31371.77,31402.75,31416.99,31393.51,31375.35,31432.04,31449.89,31434.36,31408.47,31378.65,31265.17,31295.33,31271.62,31244.97,31315.38,31313.1,31366.4,31392.6,31455,31876,31809.2,31762.5,32090.4,1,1
31295.86,31281.27,31351.81,31343.76,31338.01,31386.35,31427.56,31419.79,31406.3,31504,31505.5,31510.01,31488,31566.5,31498.71,31487.05,31478.19,31465.95,31475.71,31394.61,31409.68,31362.27,31368.25,31310.97,31310.77,31230.22,31180.01,31090.76,31091.62,31179.98,31231.8,31270.2,31294.7,31089,31704.8,31581.3,31542.2,31680.1,1,1
31149.26,31100,31084.35,30999,30909,30899.99,30910.71,31015.18,30902.8,30955.81,30975.65,30995.46,30929.18,30905.03,30940.08,31044.3,30976.97,31000.49,30938.72,30878.91,30905.05,30983.4,30930.54,30985.67,31066.68,31028.99,31007.17,31031.99,31014.27,30964.71,31081.6,31121.6,31142.8,30984.1,31649,31595.7,31563.3,31553.3,1,1
31366.33,31258.82,31268.67,31299.91,31213.49,31236.89,31247.63,31267.19,31233.35,31251.22,31260.98,31246.31,31247.78,31282.14,31260.82,31255.53,31265.96,31272.81,31188.87,31157.55,31251.2,31281.59,31369.15,31425.87,31485.73,31607.81,31630.37,31714.74,31745.46,31788.84,31247.6,31303.6,31332,30972.7,31549.2,31502.6,31467.5,31491.3,1,1
32460.38,32396.34,32362.85,32408.14,32381.98,32368.01,32288.01,32274.88,32380.17,32404.49,32439.01,32389.35,32335.78,32290.02,32418.04,32391.12,32372.17,32381.07,32323.13,32310.47,32363.28,32395.95,32433.19,32416.6,32385.79,32352.72,32416.67,32354.19,32306.64,32374.8,31820.6,32194.5,32318.5,32565.6,32759.4,32612.1,32529.6,33024,1,6
31948.77,32010.11,31989.4,31973.56,31851.55,32019.76,32032.64,32031.19,31996.73,31956.91,31812.3,31694.75,31583.12,31718.67,31503.87,31544.66,31579.7,31336.59,31435.34,31199.2,31332.37,31434.13,31389.52,31429.44,31433.93,31476.77,31381.27,31430.28,31200,31363.37,31597.6,31752.3,31823.2,32145.8,32413.7,32247.5,32124.2,32593.9,1,10
31459.08,31396.02,31404.97,31408.17,31511,31433.62,31300,31292.61,31123.02,30977.07,30900,30876.35,30759.75,30682.07,30650.87,30894.24,30905.7,30962.22,30900,31013.3,31043.26,31037.09,31157.27,31245.85,31213.03,31345.4,31286.17,31307.5,31252.55,31367.29,30836.1,31103,31274.9,31662.5,32177.5,31971.6,31857,32138,1,8
30896.51,31026.56,31078.2,31105.95,31103.51,31174.43,31151.48,31181.62,31126.58,31035.8,30974.69,30931.86,30919.53,30854.66,30766.95,30516.89,30454.69,30517.75,30565.7,30375.56,30421.24,30275.16,30359.17,30271.24,30123.47,30199.58,30422.5,30520.2,30436.25,30388.51,30793.8,30920.1,30992.4,30512.1,31764.2,31422.5,31290.1,31057.1,1,0
30232.9,30442.86,30504.23,30573.78,30524.58,30483.37,30490.42,30527.27,30438.06,30348.44,30303.43,30199.96,29945.66,30045.22,30291.06,30291.84,30375.33,30326.68,30476.86,30360.75,30353.7,30270.72,30304.34,30418.2,30454.18,30415.61,30463.79,30536.64,30532.55,30735.06,29798,30082.2,30214,30696.6,31507,31197.9,30917.6,31286.9,1,11
31303.57,31205.6,31163.64,31045.33,31000.76,31057.29,31056.47,31036.67,31056.4,31000.97,31082.18,31137.38,31071.15,31120.11,31183.97,31228.23,31220.77,31152.23,31117.92,31060.69,30991.17,31008.71,31000.01,30974.19,30910,30968.23,31056,31049.95,31102.88,31028.78,30710.6,31025.8,31117.8,30378.9,31556.8,31424.4,31342.2,30996.9,1,3
30927.53,30901.24,30864.51,30907.11,30938.3,30946.57,30960.48,30955.84,30931.66,30879.93,30962.18,31092.64,31083.18,31083.99,31061.24,31004.24,30890.45,30913.86,30842.15,30868.03,30900.06,30914.13,30910.97,30883.63,30853.32,30909.99,30793.27,30795.76,30817.77,30893.9,30718.4,30871,30940.3,30858.5,31512.6,31310.4,31185.7,31480.4,1,0
31270.32,31244.4,31237.6,31282.75,31312,31250,31314.79,31282.3,31225.15,31135.74,31140.04,31128.29,31096.57,31027.39,31063.41,31077.95,31101.63,31047.64,31106.99,31147.89,31165.41,31161.79,31186.71,31144.19,31193.36,31130.14,31145.74,31109.97,31192.09,31301.98,30983.4,31104.1,31167.3,30527.3,31877,31628.7,31460.7,31171.5,1,9
31314.65,31383.63,31353.92,31313.72,31302.66,31241.01,31255.82,31258.42,31211.44,31220.15,31265.82,31359.57,31360.19,31335.3,31446.01,31372.48,31420.14,31402.13,31391.3,31341.03,31410.86,31383.19,31375.8,31364.02,31368.66,31348.21,31355.28,31412.08,31469.76,31567.46,31131.2,31213.5,31258,30890.1,31752.6,31599.2,31512.4,31512.4,1,5
